raw_product,dc,on_hand_units,demand_forecast,safety_stock,sku,utilization,velocity,inv_cluster,region,in_transit_units,safety_stock_level,max_stock_level,days_of_supply,carrying_cost_per_unit,last_replenishment_date
Sportswear Icon Clash,Greater China DC - 01,16493.451297381554,18142.796427119712,2474.017694607233,NK-AP-IC-4190,60.63499730126909,1.397825063329471,3,Greater China,4496.410262836027,2474.017694607233,41233.62824345389,31,3.159219053720346,2026-03-11
Air Max 270,APLA DC - 02,47841.447358522084,52625.5920943743,7176.217103778313,NK-AM-270-5812,60.84730521221794,1.782926974419357,2,APLA,10341.241143703253,7176.217103778313,119603.61839630522,54,3.0886473237955876,2026-03-16
Tech Fleece Joggers M,APLA DC - 02,37817.97817302629,41599.775990328926,5672.696725953943,NK-AP-TJ-2939,88.68463734170906,1.1884292386185078,1,APLA,13091.443877306841,5672.696725953943,94544.94543256573,16,1.8542411841036224,2026-03-14
ACG Mountain Fly,APLA DC - 02,29099.66932919052,32009.636262109576,4364.950399378578,NK-AP-ACG-4227,60.014408029915174,0.959281919291431,2,APLA,6330.438837189634,4364.950399378578,72749.1733229763,60,3.417334160260169,2026-03-12
Dri-FIT Running Shirt M,APLA DC - 02,24555.55276564247,27011.10804220672,3683.3329148463704,NK-RA-RM-9161,83.24405999771692,3.280092545565546,3,APLA,4706.20408645172,3683.3329148463704,61388.881914106176,26,2.7238023146754475,2026-03-17
KD16,Greater China DC - 03,38742.18299237858,42616.401291616436,5811.327448856787,NK-BK-KD16-9802,63.65410699345295,1.5954580872459512,2,Greater China,11004.74176433115,5811.327448856787,96855.45748094644,39,3.1801993340661574,2026-03-13
Air Max 90,EMEA DC - 03,3433.4521197065633,3776.79733167722,515.0178179559845,NK-AM-90-6974,72.62890842639838,1.489215694632648,1,EMEA,1118.9328512121735,515.0178179559845,8583.630299266408,59,2.6036431060794545,2026-03-13
KD16,Greater China DC - 03,46415.27721390832,51056.80493529915,6962.291582086247,NK-BK-KD16-8316,77.91888866610785,4.2286308264716475,2,Greater China,15511.85933939359,6962.291582086247,116038.1930347708,35,4.395818788337893,2026-03-15
Air Max 270,EMEA DC - 02,45472.40994376187,50019.65093813806,6820.86149156428,NK-AM-270-4844,85.26429944111257,1.861314388107669,1,EMEA,12034.899763911502,6820.86149156428,113681.02485940469,60,2.960342457227731,2026-03-16
Vaporfly 3,Greater China DC - 03,13729.06478239824,15101.971260638065,2059.359717359736,NK-VF-3-5350,74.3600387321211,1.7969217593484026,1,Greater China,2699.650796815816,2059.359717359736,34322.6619559956,42,2.3012592607596716,2026-03-14
Air Max 270,North America DC - 01,49334.59313675276,54268.05245042804,7400.188970512913,NK-AM-270-9808,84.00795655907812,4.0916077907335495,2,North America,14172.790847335069,7400.188970512913,123336.4828418819,13,2.67541687013345,2026-03-12
Sportswear Icon Clash,North America DC - 01,26120.38180468271,28732.419985150984,3918.0572707024066,NK-AP-IC-4087,76.48253795321118,2.233737106432276,2,North America,4562.575509947279,3918.0572707024066,65300.954511706776,49,4.366786030510037,2026-03-11
Dri-FIT Running Shirt M,APLA DC - 02,28350.405990930245,31185.44659002327,4252.560898639536,NK-RA-RM-2263,87.49468583430121,1.4581961733339863,1,APLA,4766.506923567168,4252.560898639536,70876.01497732561,13,3.133084208083132,2026-03-15
Sportswear Icon Clash,APLA DC - 03,24239.26370250081,26663.190072750895,3635.8895553751217,NK-AP-IC-4087,82.3732991832401,2.139657594108497,1,APLA,3594.7000851575494,3635.8895553751217,60598.15925625203,12,1.572234502989096,2026-03-11
Dri-FIT Running Shirt M,EMEA DC - 02,11015.05014632767,12116.555160960439,1652.2575219491505,NK-RA-RM-6731,70.62988553728673,2.6601205314097345,1,EMEA,3498.5622845020152,1652.2575219491505,27537.625365819178,32,1.9441972397523197,2026-03-17
Ja 1,Greater China DC - 01,15904.945118743375,17495.439630617715,2385.741767811506,NK-BK-JA1-3719,74.25007620416113,2.793126180483849,1,Greater China,1871.5115394324246,2385.741767811506,39762.36279685844,12,4.324582286314836,2026-03-11
Vaporfly 3,Greater China DC - 02,23606.124529829827,25966.73698281281,3540.918679474474,NK-VF-3-8008,65.51885651469901,1.592460075672289,2,Greater China,2942.9225833563455,3540.918679474474,59015.31132457457,18,1.7450548017685366,2026-03-13
Court Vision Low,Greater China DC - 03,35842.94662803562,39427.241290839185,5376.441994205343,NK-CV-L-7733,64.46344759765465,4.145429803330998,2,Greater China,11474.411666811795,5376.441994205343,89607.36657008906,17,3.49635529903253,2026-03-12
Court Vision Low,APLA DC - 03,18462.13370787433,20308.347078661765,2769.3200561811495,NK-CV-L-6085,69.86816059702913,3.1714762351882175,2,APLA,6936.669343551475,2769.3200561811495,46155.33426968583,48,1.6330119543957005,2026-03-13
LeBron XXI,APLA DC - 01,21458.971563262443,23604.86871958869,3218.8457344893664,NK-BK-L21-4806,84.89500250333639,2.213516624083974,1,APLA,7652.779935066605,3218.8457344893664,53647.42890815611,20,2.138946556867651,2026-03-10
ACG Mountain Fly,APLA DC - 01,43549.232782767634,47904.1560610444,6532.384917415145,NK-AP-ACG-4059,73.11359409232936,4.118714430062983,3,APLA,12606.298777930102,6532.384917415145,108873.08195691908,13,4.115166481479664,2026-03-12
Air Max 270,APLA DC - 01,13879.619744273334,15267.581718700669,2081.942961641,NK-AM-270-9530,68.93036887837687,3.8821840531187557,1,APLA,3148.042053055275,2081.942961641,34699.04936068333,33,2.4438697019744513,2026-03-12
Tech Fleece Joggers M,APLA DC - 01,5088.483107720291,5597.33141849232,763.2724661580436,NK-AP-TJ-9647,69.95149447181544,4.523196506848403,3,APLA,1959.5671775312048,763.2724661580436,12721.207769300727,14,3.208006127081818,2026-03-13
Air Max 90,Greater China DC - 03,31534.55206212431,34688.00726833674,4730.182809318646,NK-AM-90-7963,60.92008199021807,4.206519680793994,2,Greater China,8080.407081962308,4730.182809318646,78836.38015531078,60,3.38559448854942,2026-03-12
Invincible 3,North America DC - 02,37606.12359069054,41366.7359497596,5640.9185386035815,NK-IV-3-2860,88.63599942946541,1.1476435684904733,1,North America,9617.406948192363,5640.9185386035815,94015.30897672636,34,2.508986993870848,2026-03-19
Storm-FIT Jacket,Greater China DC - 01,13651.962060735625,15017.158266809189,2047.7943091103436,NK-AP-SFJ-2456,88.19804583809778,3.9187853148942686,2,Greater China,1845.7356068475926,2047.7943091103436,34129.90515183906,45,4.490175747574071,2026-03-18
Pro Dri-FIT Tight,Greater China DC - 01,7231.754157001251,7954.929572701377,1084.7631235501876,NK-AP-PDF-9480,83.25331711482559,4.47529716009222,3,Greater China,892.971077205258,1084.7631235501876,18079.38539250313,52,4.481455127181366,2026-03-16
Vaporfly 3,EMEA DC - 02,36758.116090243006,40433.92769926731,5513.71741353645,NK-VF-3-9057,82.25344874505336,1.9397691107383563,1,EMEA,8615.989122589624,5513.71741353645,91895.29022560752,36,2.097993580499257,2026-03-18
Yoga Luxe Leggings,APLA DC - 02,20328.28279860975,22361.111078470727,3049.2424197914625,NK-AP-YLL-2377,84.34115742254266,1.873449999896195,3,APLA,2954.846487427075,3049.2424197914625,50820.70699652438,30,1.9588474919478285,2026-03-16
Invincible 3,North America DC - 01,38446.641188844114,42291.30530772853,5766.996178326617,NK-IV-3-5974,62.73381356969264,0.757995571994894,3,North America,7226.19820749546,5766.996178326617,96116.60297211028,51,3.0202703013283965,2026-03-17
Yoga Luxe Leggings,Greater China DC - 01,44873.76612077985,49361.14273285784,6731.064918116977,NK-AP-YLL-4537,61.57635616269672,0.9699464121061487,3,Greater China,14261.468280458794,6731.064918116977,112184.41530194963,25,3.5267830882966478,2026-03-16
Pro Dri-FIT Tight,APLA DC - 03,38324.128596251576,42156.54145587674,5748.619289437736,NK-AP-PDF-7507,67.82811807095487,4.6666710560683455,1,APLA,10975.604115931488,5748.619289437736,95810.32149062894,57,2.9941738301117886,2026-03-17
ACG Mountain Fly,North America DC - 03,44761.443488224155,49237.58783704657,6714.216523233623,NK-AP-ACG-5375,72.43367057145628,4.59707396258692,3,North America,7527.123421943692,6714.216523233623,111903.60872056038,16,1.6232769644296923,2026-03-19
Dri-FIT Running Shirt M,North America DC - 02,2075.9287098950535,2283.521580884559,311.38930648425804,NK-RA-RM-9321,66.51902660201452,4.19979558592414,1,North America,528.9691870884631,311.38930648425804,5189.821774737634,14,3.477587707532998,2026-03-10
Yoga Luxe Leggings,APLA DC - 03,45832.40964416927,50415.6506085862,6874.86144662539,NK-AP-YLL-7903,76.18873316427144,3.2926644930220297,1,APLA,14092.396790962768,6874.86144662539,114581.02411042317,30,2.3242037454491826,2026-03-15
Blazer Mid '77,North America DC - 03,44006.13805326357,48406.75185858993,6600.920707989535,NK-BZ-77-7823,82.1084936328512,1.395349152304399,2,North America,9211.18319469788,6600.920707989535,110015.34513315892,32,2.827233784206867,2026-03-10
Dri-FIT Running Shirt W,North America DC - 03,43822.05931455471,48204.26524601018,6573.308897183207,NK-RA-RW-8455,86.49945329457492,3.2144666473076287,3,North America,7057.8890797458635,6573.308897183207,109555.14828638677,46,3.212454264840811,2026-03-15
KD16,APLA DC - 02,19348.39099880143,21283.230098681575,2902.2586498202145,NK-BK-KD16-8316,68.42673493463535,3.1054093728598,1,APLA,1940.9733087101952,2902.2586498202145,48370.97749700358,59,3.19142323015552,2026-03-12
Dri-FIT Running Shirt M,APLA DC - 01,9876.079963075283,10863.687959382813,1481.4119944612924,NK-RA-RM-6412,77.59318341299428,4.490135132077693,3,APLA,2138.840926501588,1481.4119944612924,24690.199907688206,51,4.2726822390247,2026-03-10
LeBron XXI,North America DC - 03,37815.69263921827,41597.261903140105,5672.35389588274,NK-BK-L21-4402,64.49944105358297,2.5014667565859208,3,North America,11766.381206670598,5672.35389588274,94539.23159804568,46,3.404561373442621,2026-03-10
Yoga Luxe Leggings,Greater China DC - 02,22089.150831817602,24298.065914999363,3313.3726247726404,NK-AP-YLL-8361,74.04086884332257,3.1779925256523676,1,Greater China,4187.309634416443,3313.3726247726404,55222.87707954401,54,3.161741327365343,2026-03-14
Dri-FIT Running Shirt M,APLA DC - 03,25225.094496495203,27747.603946144725,3783.7641744742805,NK-RA-RM-2859,61.062050348409215,1.598300142781611,1,APLA,4478.994416665827,3783.7641744742805,63062.73624123801,60,3.1120281106533123,2026-03-16
Ja 1,APLA DC - 02,27812.36029040099,30593.59631944109,4171.854043560148,NK-BK-JA1-9822,68.42156847106224,3.290166675371276,3,APLA,8648.127675638409,4171.854043560148,69530.90072600247,29,1.8736437762648248,2026-03-16
Tech Fleece Joggers M,APLA DC - 03,1194.2890005442277,1313.7179005986507,179.14335008163417,NK-AP-TJ-9681,63.333952970068935,0.788753844243072,2,APLA,417.45926962653874,179.14335008163417,2985.7225013605694,34,3.653086354142199,2026-03-14
Element Crew Top,EMEA DC - 03,2903.5883477122616,3193.947182483488,435.53825215683923,NK-AP-ECT-4074,63.859349191854214,4.435722034192667,3,EMEA,367.22870827466573,435.53825215683923,7258.970869280654,13,4.14862964506159,2026-03-10
Pro Dri-FIT Tight,EMEA DC - 03,41046.14015514807,45150.754170662876,6156.92102327221,NK-AP-PDF-7976,65.42671281467865,1.4283792902576116,3,EMEA,7076.322586302772,6156.92102327221,102615.35038787016,59,3.0978408275562552,2026-03-13
Yoga Luxe Leggings,EMEA DC - 02,45613.67301791382,50175.0403197052,6842.050952687073,NK-AP-YLL-3315,72.8422348762891,0.7987182149056272,2,EMEA,13296.746704257279,6842.050952687073,114034.18254478455,20,3.4136630172264018,2026-03-10
Vaporfly 3,APLA DC - 03,31251.840381109327,34377.02441922026,4687.7760571663985,NK-VF-3-8154,65.62164486475771,1.363307925182851,2,APLA,7358.30095937627,4687.7760571663985,78129.60095277331,16,3.171433749646707,2026-03-13
React Phantom Run 3,EMEA DC - 02,9345.564100803407,10280.12051088375,1401.834615120511,NK-RT-3-4365,63.83512925100281,4.670830984029024,2,EMEA,2188.6182495529747,1401.834615120511,23363.910252008518,33,3.1929323070618962,2026-03-17
Air Max 90,APLA DC - 01,15691.496779285628,17260.646457214192,2353.724516892844,NK-AM-90-9134,71.7490722074929,0.5214858055767622,1,APLA,2050.7385164705042,2353.724516892844,39228.74194821407,44,2.98755727292042,2026-03-17
Pro Dri-FIT Tight,North America DC - 01,18327.827685937995,20160.610454531798,2749.174152890699,NK-AP-PDF-7485,66.28201853478909,1.6821308562692692,1,North America,3891.503479802605,2749.174152890699,45819.56921484499,48,2.0134141722100125,2026-03-13
Element Crew Top,North America DC - 01,27600.581166320568,30360.639282952627,4140.087174948085,NK-AP-ECT-4843,78.73519308000117,4.360559518723171,1,North America,3269.9056313446795,4140.087174948085,69001.45291580142,17,2.2844877305935953,2026-03-16
Air Zoom Pegasus 40,North America DC - 01,15309.813032630498,16840.794335893548,2296.4719548945745,NK-ZP-40-1350,80.75356578330431,1.0831817641517778,3,North America,5030.213958042968,2296.4719548945745,38274.53258157625,58,2.4635945836620343,2026-03-17
Invincible 3,Greater China DC - 01,34287.43323802444,37716.176561826884,5143.114985703665,NK-IV-3-8383,81.16393010380446,0.6161588718098813,3,Greater China,5851.423047501848,5143.114985703665,85718.5830950611,33,2.470121864552089,2026-03-17
Tech Fleece Joggers M,EMEA DC - 02,5441.911186254443,5986.102304879888,816.2866779381665,NK-AP-TJ-6975,68.88208880281927,3.6897111565383995,3,EMEA,1188.526122440207,816.2866779381665,13604.777965636109,18,3.2779137007424235,2026-03-17
Pro Dri-FIT Tight,Greater China DC - 03,35046.76685527602,38551.44354080363,5257.015028291403,NK-AP-PDF-8804,84.4935998116182,4.390912289546287,1,Greater China,13276.178963995213,5257.015028291403,87616.91713819005,46,1.838998733449145,2026-03-12
Jordan Stay Loyal 3,APLA DC - 03,19139.150720053094,21053.065792058405,2870.872608007964,NK-JD-SL3-6977,81.59295956912622,0.9256784701230782,3,APLA,4789.513956696264,2870.872608007964,47847.87680013273,10,2.485352985920049,2026-03-18
Element Crew Top,EMEA DC - 03,34393.39653163789,37832.73618480168,5159.009479745683,NK-AP-ECT-9924,61.91805527688869,3.4439218529082707,3,EMEA,9935.80703004832,5159.009479745683,85983.49132909472,38,1.6313881179262975,2026-03-16
Storm-FIT Jacket,Greater China DC - 03,48159.17686257768,52975.094548835455,7223.876529386652,NK-AP-SFJ-6041,84.91095089124421,4.568666369898562,3,Greater China,17070.612706397358,7223.876529386652,120397.9421564442,24,2.8880136198232558,2026-03-10
Air Max 90,EMEA DC - 01,40472.85956424875,44520.14552067363,6070.9289346373125,NK-AM-90-5820,71.16460341921892,2.5657323292225636,1,EMEA,12933.399930598367,6070.9289346373125,101182.14891062188,21,3.3890663067925937,2026-03-19
Element Crew Top,North America DC - 02,22608.749099394136,24869.62400933355,3391.3123649091203,NK-AP-ECT-3138,60.25533276332624,0.9561790771372167,2,North America,3601.1841483733715,3391.3123649091203,56521.87274848534,53,4.332236081089897,2026-03-12
Air Max 270,Greater China DC - 01,16639.660081213624,18303.626089334986,2495.9490121820436,NK-AM-270-2289,70.05236824341874,1.9974449874615217,3,Greater China,4996.083071600581,2495.9490121820436,41599.15020303406,31,1.7865337315845413,2026-03-11
Blazer Mid '77,North America DC - 02,42333.23469660475,46566.558166265226,6349.985204490712,NK-BZ-77-7870,64.59375094479586,2.182343517593036,3,North America,11323.95584535233,6349.985204490712,105833.08674151187,14,1.8697408915120617,2026-03-19
Tech Fleece Joggers M,North America DC - 03,15320.025549227314,16852.028104150046,2298.0038323840968,NK-AP-TJ-6975,73.61690636298567,3.7526589878513197,2,North America,5294.589904868661,2298.0038323840968,38300.063873068284,60,3.0463825987922823,2026-03-12
SB Dunk Low Pro,North America DC - 01,4217.032773271681,4638.73605059885,632.5549159907522,NK-SB-DLP-6340,84.03750760162688,4.372762488859137,2,North America,1217.7537864217602,632.5549159907522,10542.581933179204,56,1.9984537278742867,2026-03-19
Jordan Stay Loyal 3,Greater China DC - 01,46999.20123085074,51699.12135393582,7049.880184627611,NK-JD-SL3-4958,63.18419769754162,1.7350679287579653,3,Greater China,8742.925640074955,7049.880184627611,117498.00307712685,47,3.254867203498562,2026-03-11
Vaporfly 3,North America DC - 02,36640.25973844408,40304.285712288496,5496.038960766612,NK-VF-3-6566,75.92081089471819,3.048625371972495,1,North America,11503.626782049496,5496.038960766612,91600.6493461102,19,3.752181956723577,2026-03-16
KD16,Greater China DC - 02,45759.92179605237,50335.91397565761,6863.988269407855,NK-BK-KD16-1313,62.92522856140107,3.945917453716275,2,Greater China,14382.260629136623,6863.988269407855,114399.80449013092,20,2.319421577419176,2026-03-16
Yoga Luxe Leggings,APLA DC - 01,2513.958485133773,2765.3543336471507,377.093772770066,NK-AP-YLL-6471,68.17512789408039,2.082981278927436,3,APLA,359.40846501952075,377.093772770066,6284.896212834433,33,2.9156603798592613,2026-03-14
Storm-FIT Jacket,APLA DC - 02,3873.8608218254726,4261.2469040080205,581.0791232738209,NK-AP-SFJ-4121,64.02024816418013,3.6710218903166942,3,APLA,836.2720690724524,581.0791232738209,9684.652054563681,13,2.4770855346047576,2026-03-12
Air Zoom Pegasus 40,Greater China DC - 02,19927.99367807996,21920.79304588796,2989.1990517119943,NK-ZP-40-1806,73.92592911683008,3.336575111408003,2,Greater China,6897.802872280016,2989.1990517119943,49819.984195199904,59,4.405448468621695,2026-03-15
Pro Dri-FIT Tight,North America DC - 02,10465.067221131849,11511.573943245035,1569.7600831697773,NK-AP-PDF-4843,78.69003755596124,4.625600868559388,3,North America,2801.291592568887,1569.7600831697773,26162.66805282962,27,3.6942644736828227,2026-03-15
Ja 1,North America DC - 03,36289.14564985019,39918.06021483521,5443.371847477528,NK-BK-JA1-3786,77.45706659110695,4.999679522865033,1,North America,10698.697045210902,5443.371847477528,90722.86412462547,34,3.8452127986583937,2026-03-18
Storm-FIT Jacket,APLA DC - 02,7592.248644241949,8351.473508666144,1138.8372966362922,NK-AP-SFJ-9936,84.8399338436622,3.474998851381382,1,APLA,1117.4073911091991,1138.8372966362922,18980.62161060487,36,2.088060647251826,2026-03-15
Air Max 90,North America DC - 02,46057.74213575922,50663.51634933514,6908.661320363883,NK-AM-90-3115,67.974876984702,1.4343426173073728,2,North America,16871.03050484519,6908.661320363883,115144.35533939804,50,2.498156338382875,2026-03-19
