Activity3.[Activity3],Demand Type.[Demand Type],Supplier.[Supplier Location],Version.[Version Name],Activity1.[Activity1],Activity2.[Activity2],Documents.[OrderlineID],Location.[Location],Time.[Week],Item.[Item],W Procurement Forecast Due to Forecast,W Procurement Forecast Due to Orders,W Procurement Forecast Intermediate with Demand Type Input To R,W Procurement Forecast With Demand Type,W Procurement Forecast With Demand Type within Lead Time
PROD,FORECAST,Chennai Textiles,Baseline FY26,CUT,SEW,PO-84459,Greater China,2026-W14,NK-AP-ACG-2924,2083.9394307819725,893.1168989065596,2977.056329688532,2977.056329688532,1488.528164844266
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-83787,Greater China,2026-W14,NK-AP-YLL-4934,1449.1526923611575,621.0654395833532,2070.218131944511,2070.218131944511,1035.1090659722554
PROD,FIRM,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-48342,Greater China,2026-W14,NK-AM-PLS-2245,3685.8596574506105,1579.6541389074046,5265.5137963580155,5265.5137963580155,2632.7568981790077
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-51977,North America,2026-W14,NK-AP-TJ-9581,2155.9572912851845,923.9816962650791,3079.938987550264,3079.938987550264,1539.969493775132
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-41385,Greater China,2026-W14,NK-RA-RM-1611,5459.471868184445,2339.7736577933338,7799.245525977779,7799.245525977779,3899.6227629888895
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-39145,APLA,2026-W14,NK-AP-ECT-6176,2762.527056973473,1183.9401672743456,3946.467224247819,3946.467224247819,1973.2336121239096
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-71562,APLA,2026-W14,NK-ZP-40-9975,1175.187007887159,503.65157480878247,1678.8385826959416,1678.8385826959416,839.4192913479708
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-55285,EMEA,2026-W14,NK-AP-ECT-1528,4828.75305015737,2069.4655929245873,6898.218643081957,6898.218643081957,3449.1093215409787
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-20407,APLA,2026-W14,NK-AP-TJ-9328,6179.035735336632,2648.158172287128,8827.19390762376,8827.19390762376,4413.59695381188
PROD,FIRM,Dhaka Garments,Baseline FY26,CUT,SEW,PO-25025,APLA,2026-W14,NK-ZP-40-1674,1531.972822327072,656.5597809973166,2188.5326033243887,2188.5326033243887,1094.2663016621943
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-86860,North America,2026-W14,NK-AM-270-8474,1470.4932314774715,630.2113849189163,2100.704616396388,2100.704616396388,1050.352308198194
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-52957,North America,2026-W14,NK-IV-3-1568,1558.5141629765185,667.9346412756507,2226.4488042521693,2226.4488042521693,1113.2244021260847
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-63854,North America,2026-W14,NK-CV-L-7817,5719.026057978873,2451.0111677052314,8170.037225684105,8170.037225684105,4085.0186128420523
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-48859,Greater China,2026-W14,NK-AP-SFJ-1123,2733.538752235212,1171.5166081008053,3905.0553603360177,3905.0553603360177,1952.5276801680088
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-80923,North America,2026-W14,NK-CV-L-8330,1221.8270310977223,523.6401561847382,1745.4671872824606,1745.4671872824606,872.7335936412303
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-72255,North America,2026-W14,NK-AP-TJ-3853,2471.655780914503,1059.2810489633584,3530.9368298778613,3530.9368298778613,1765.4684149389307
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-20984,APLA,2026-W14,NK-BK-KD16-9272,5312.665386048977,2276.85659402099,7589.521980069968,7589.521980069968,3794.760990034984
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-69394,EMEA,2026-W14,NK-BK-KD16-6025,4131.490786208882,1770.6389083752354,5902.129694584118,5902.129694584118,2951.064847292059
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-86091,North America,2026-W14,NK-AP-SFJ-8597,2401.968890541016,1029.4152388032926,3431.384129344309,3431.384129344309,1715.6920646721544
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-54562,APLA,2026-W14,NK-AM-90-7327,3152.6375490853243,1351.1303781794247,4503.767927264749,4503.767927264749,2251.8839636323746
PROD,FORECAST,Chennai Textiles,Baseline FY26,CUT,SEW,PO-15030,North America,2026-W14,NK-IV-3-8647,5115.562768967492,2192.3840438432107,7307.946812810703,7307.946812810703,3653.9734064053514
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-96900,Greater China,2026-W14,NK-AP-SFJ-2904,4260.927144668871,1826.1116334295161,6087.038778098387,6087.038778098387,3043.5193890491937
PROD,FIRM,Chennai Textiles,Baseline FY26,CUT,SEW,PO-75224,North America,2026-W14,NK-AP-ECT-6563,3774.8961960098513,1617.8126554327935,5392.708851442645,5392.708851442645,2696.3544257213225
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-18445,North America,2026-W14,NK-BK-KD16-2207,3048.8903045785155,1306.6672733907924,4355.557577969308,4355.557577969308,2177.778788984654
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-54211,Greater China,2026-W14,NK-RA-RM-8813,2371.689607376116,1016.4384031611926,3388.128010537309,3388.128010537309,1694.0640052686545
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-49205,EMEA,2026-W14,NK-AM-90-6900,3750.8526322163825,1607.5082709498781,5358.360903166261,5358.360903166261,2679.1804515831304
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-14240,Greater China,2026-W14,NK-RA-RW-8726,3974.9858760225775,1703.5653754382477,5678.551251460825,5678.551251460825,2839.2756257304127
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-25097,EMEA,2026-W14,NK-AP-SFJ-9312,3161.8167176067022,1355.0643075457294,4516.881025152432,4516.881025152432,2258.440512576216
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-64913,Greater China,2026-W14,NK-CV-L-1023,3059.1205727248066,1311.051674024917,4370.172246749724,4370.172246749724,2185.086123374862
PROD,FIRM,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-43200,EMEA,2026-W14,NK-SB-DLP-1995,4546.457918610857,1948.4819651189387,6494.939883729796,6494.939883729796,3247.469941864898
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-10191,APLA,2026-W14,NK-AP-ECT-7136,6510.903052639879,2790.387022559948,9301.290075199828,9301.290075199828,4650.645037599914
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-53437,APLA,2026-W14,NK-VF-3-1699,6204.256000839326,2658.9668575025685,8863.222858341895,8863.222858341895,4431.611429170947
PROD,FIRM,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-45881,North America,2026-W14,NK-AP-ACG-9579,3733.1431219331967,1599.9184808285129,5333.06160276171,5333.06160276171,2666.530801380855
PROD,FIRM,Chennai Textiles,Baseline FY26,CUT,SEW,PO-38805,North America,2026-W14,NK-RA-RW-7028,5521.4619995815265,2366.340856963511,7887.802856545038,7887.802856545038,3943.901428272519
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-21224,Greater China,2026-W14,NK-AP-ACG-9450,5758.178613640286,2467.7908344172656,8225.969448057553,8225.969448057553,4112.984724028776
PROD,FIRM,Chennai Textiles,Baseline FY26,CUT,SEW,PO-67453,Greater China,2026-W14,NK-AP-TJ-3809,1538.0349895355066,659.1578526580743,2197.192842193581,2197.192842193581,1098.5964210967904
PROD,FIRM,Dhaka Garments,Baseline FY26,CUT,SEW,PO-60474,EMEA,2026-W14,NK-AP-ACG-2722,1275.7269140676133,546.7401060289772,1822.4670200965904,1822.4670200965904,911.2335100482952
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-39115,APLA,2026-W14,NK-BK-JA1-3475,6596.443168581337,2827.0470722491445,9423.490240830482,9423.490240830482,4711.745120415241
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-94357,APLA,2026-W14,NK-AP-SFJ-2456,2528.3205142039187,1083.5659346588225,3611.8864488627414,3611.8864488627414,1805.9432244313707
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-83029,North America,2026-W14,NK-AP-PDF-7826,5316.497628249364,2278.498983535442,7594.996611784807,7594.996611784807,3797.4983058924036
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-66031,Greater China,2026-W14,NK-AP-ACG-7099,851.1348688524148,364.77208665103495,1215.9069555034498,1215.9069555034498,607.9534777517249
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-16409,APLA,2026-W14,NK-AP-PDF-7272,6813.361163332326,2920.0119271424255,9733.373090474752,9733.373090474752,4866.686545237376
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-51688,Greater China,2026-W14,NK-AP-IC-1647,5640.26703965986,2417.2573027113685,8057.524342371229,8057.524342371229,4028.7621711856145
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-39708,APLA,2026-W14,NK-ZP-40-5638,5221.873773703751,2237.9459030158932,7459.819676719644,7459.819676719644,3729.909838359822
PROD,FIRM,Chennai Textiles,Baseline FY26,CUT,SEW,PO-55601,North America,2026-W14,NK-AM-PLS-6986,2072.7686118559036,888.3294050811015,2961.098016937005,2961.098016937005,1480.5490084685025
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-29902,Greater China,2026-W14,NK-BZ-77-4542,2106.8607744441388,902.9403319046309,3009.8011063487697,3009.8011063487697,1504.9005531743849
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-38716,EMEA,2026-W14,NK-AM-90-9833,3736.617106822388,1601.4073314953093,5338.024438317698,5338.024438317698,2669.012219158849
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-47361,APLA,2026-W14,NK-AM-PLS-5507,2651.7472618967154,1136.4631122414496,3788.210374138165,3788.210374138165,1894.1051870690826
PROD,FIRM,Dhaka Garments,Baseline FY26,CUT,SEW,PO-99436,Greater China,2026-W14,NK-CV-L-3499,4521.910239175607,1937.9615310752602,6459.8717702508675,6459.8717702508675,3229.9358851254337
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-13878,EMEA,2026-W14,NK-AM-270-7085,5660.625978979782,2425.9825624199066,8086.608541399689,8086.608541399689,4043.3042706998444
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-11138,APLA,2026-W14,NK-SB-DLP-6642,6213.137193562027,2662.7730829551547,8875.910276517183,8875.910276517183,4437.955138258591
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-50147,Greater China,2026-W14,NK-CV-L-3758,4283.55976748176,1835.8113289207542,6119.371096402514,6119.371096402514,3059.685548201257
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-12613,Greater China,2026-W14,NK-AP-ECT-6897,6195.373212191664,2655.159948082142,8850.533160273806,8850.533160273806,4425.266580136903
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-91691,APLA,2026-W14,NK-AP-SFJ-1465,4231.186080150553,1813.3654629216653,6044.551543072218,6044.551543072218,3022.275771536109
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-95375,Greater China,2026-W14,NK-SB-DLP-7122,4405.898519033806,1888.2422224430597,6294.140741476866,6294.140741476866,3147.070370738433
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-74888,APLA,2026-W14,NK-AP-ACG-4873,852.3080114722824,365.2748620595496,1217.582873531832,1217.582873531832,608.791436765916
PROD,FIRM,Dhaka Garments,Baseline FY26,CUT,SEW,PO-77714,Greater China,2026-W14,NK-AP-IC-8242,5827.704954372233,2497.5878375881,8325.292791960333,8325.292791960333,4162.646395980167
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-93629,APLA,2026-W14,NK-AP-SFJ-1738,1569.5562965466959,672.6669842342982,2242.223280780994,2242.223280780994,1121.111640390497
PROD,FIRM,Dhaka Garments,Baseline FY26,CUT,SEW,PO-15317,EMEA,2026-W14,NK-RA-RW-1201,805.1552687239002,345.0665437388144,1150.2218124627148,1150.2218124627148,575.1109062313574
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-25550,Greater China,2026-W14,NK-ZP-40-9793,4993.444637953982,2140.047701980278,7133.492339934261,7133.492339934261,3566.7461699671303
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-17445,Greater China,2026-W14,NK-AM-270-1425,4158.434113858363,1782.1860487964414,5940.6201626548045,5940.6201626548045,2970.3100813274023
PROD,FIRM,Chennai Textiles,Baseline FY26,CUT,SEW,PO-26366,North America,2026-W14,NK-SB-DLP-1535,6715.730496786548,2878.170212908521,9593.90070969507,9593.90070969507,4796.950354847535
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-39813,Greater China,2026-W14,NK-AP-IC-2149,4223.984255833044,1810.2789667855902,6034.263222618634,6034.263222618634,3017.131611309317
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-42230,EMEA,2026-W14,NK-AP-SFJ-9556,1685.561864746953,722.3836563201227,2407.945521067076,2407.945521067076,1203.972760533538
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-90203,EMEA,2026-W14,NK-AP-TJ-9028,3414.4630107272114,1463.341290311662,4877.804301038874,4877.804301038874,2438.902150519437
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-55427,North America,2026-W14,NK-AM-PLS-3501,6341.461609577592,2717.7692612475394,9059.230870825131,9059.230870825131,4529.615435412566
PROD,FIRM,Dhaka Garments,Baseline FY26,CUT,SEW,PO-50448,APLA,2026-W14,NK-AP-TJ-6055,2314.503807446822,991.9302031914951,3306.4340106383174,3306.4340106383174,1653.2170053191587
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-80317,APLA,2026-W14,NK-RA-RM-7443,4189.810570375655,1795.6331015895664,5985.443671965221,5985.443671965221,2992.7218359826106
PROD,FIRM,Dhaka Garments,Baseline FY26,CUT,SEW,PO-31073,EMEA,2026-W14,NK-SB-DLP-5590,836.5660642181822,358.5283132363638,1195.094377454546,1195.094377454546,597.547188727273
PROD,FIRM,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-66020,North America,2026-W14,NK-AP-TJ-8493,2416.092142323051,1035.4680609955933,3451.5602033186447,3451.5602033186447,1725.7801016593223
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-25857,Greater China,2026-W14,NK-AP-PDF-2232,3634.6362199840096,1557.701237136004,5192.337457120014,5192.337457120014,2596.168728560007
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-90073,North America,2026-W14,NK-SB-DLP-6642,5398.3841627653965,2313.5932126137413,7711.977375379138,7711.977375379138,3855.988687689569
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-58456,EMEA,2026-W14,NK-BK-KD16-5288,2283.1080917113063,978.4748964477028,3261.5829881590093,3261.5829881590093,1630.7914940795047
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-62312,Greater China,2026-W14,NK-MT-9-4199,4113.823485129668,1763.067207912715,5876.890693042384,5876.890693042384,2938.445346521192
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-32456,EMEA,2026-W14,NK-RA-RM-7934,1793.6255058931872,768.6966453827946,2562.322151275982,2562.322151275982,1281.161075637991
PROD,FORECAST,Chennai Textiles,Baseline FY26,CUT,SEW,PO-46346,APLA,2026-W14,NK-AP-ECT-7276,3577.7021730550223,1533.3009313092953,5111.003104364318,5111.003104364318,2555.501552182159
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-86042,EMEA,2026-W14,NK-AP-ECT-8763,5089.131649600664,2181.0564212574277,7270.188070858092,7270.188070858092,3635.094035429046
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-18462,EMEA,2026-W14,NK-AP-ACG-7047,5056.604734508813,2167.1163147894913,7223.721049298305,7223.721049298305,3611.8605246491525
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-91507,Greater China,2026-W14,NK-RA-RW-9253,787.346611737145,337.43426217306217,1124.7808739102072,1124.7808739102072,562.3904369551036
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-41059,APLA,2026-W14,NK-SB-DLP-6728,2742.5034699337803,1175.35862997162,3917.8620999054006,3917.8620999054006,1958.9310499527003
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-39537,EMEA,2026-W14,NK-IV-3-8860,4856.303375167799,2081.272875071914,6937.576250239713,6937.576250239713,3468.7881251198564
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-79482,EMEA,2026-W14,NK-AP-PDF-5100,6794.302526571701,2911.8439399593003,9706.146466531001,9706.146466531001,4853.073233265501
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-84688,APLA,2026-W14,NK-VF-3-1534,810.0270222016267,347.1544380864114,1157.1814602880381,1157.1814602880381,578.5907301440191
PROD,FIRM,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-81724,Greater China,2026-W14,NK-AM-270-4614,5660.9709162454865,2426.1303926766373,8087.101308922124,8087.101308922124,4043.550654461062
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-87901,North America,2026-W14,NK-AM-PLS-4975,4574.9695098511265,1960.7012185076258,6535.670728358753,6535.670728358753,3267.8353641793765
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-87122,EMEA,2026-W14,NK-SB-DLP-8097,1408.591121746002,603.6819093197151,2012.2730310657173,2012.2730310657173,1006.1365155328587
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-30349,EMEA,2026-W14,NK-JD-SL3-8056,1599.1084206755281,685.332180289512,2284.44060096504,2284.44060096504,1142.22030048252
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-99059,APLA,2026-W14,NK-AM-270-6831,2483.958539053748,1064.5536595944634,3548.512198648212,3548.512198648212,1774.256099324106
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-61284,Greater China,2026-W14,NK-AM-PLS-8260,6557.737182410793,2810.4587924617686,9368.195974872562,9368.195974872562,4684.097987436281
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-44667,Greater China,2026-W14,NK-AP-ECT-1962,1647.3378005059883,706.0019145025664,2353.339715008555,2353.339715008555,1176.6698575042774
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-86952,EMEA,2026-W14,NK-AP-ACG-7028,1809.5041393082208,775.5017739892374,2585.0059132974584,2585.0059132974584,1292.5029566487292
PROD,FIRM,Chennai Textiles,Baseline FY26,CUT,SEW,PO-17659,APLA,2026-W14,NK-AP-ECT-6391,2424.988331928844,1039.2807136837903,3464.2690456126347,3464.2690456126347,1732.1345228063174
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-93740,APLA,2026-W14,NK-RT-3-3109,4762.611813153485,2041.1193484943506,6803.7311616478355,6803.7311616478355,3401.8655808239178
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-13229,Greater China,2026-W14,NK-AP-SFJ-7157,3241.120283203133,1389.0515499442,4630.171833147333,4630.171833147333,2315.0859165736665
PROD,FORECAST,Dhaka Garments,Baseline FY26,CUT,SEW,PO-74647,EMEA,2026-W14,NK-SB-DLP-6268,6800.3571122672265,2914.4387624002397,9714.795874667467,9714.795874667467,4857.397937333733
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-44298,North America,2026-W14,NK-AP-ACG-4169,2672.2085488709304,1145.2322352303988,3817.4407841013294,3817.4407841013294,1908.7203920506647
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-42818,EMEA,2026-W14,NK-AP-ACG-1370,1740.7776511717973,746.0475647879131,2486.8252159597105,2486.8252159597105,1243.4126079798552
PROD,FORECAST,Chennai Textiles,Baseline FY26,CUT,SEW,PO-37859,APLA,2026-W14,NK-RA-RW-9199,4850.159688589465,2078.639866538342,6928.799555127808,6928.799555127808,3464.399777563904
PROD,FORECAST,Saigon Premium,Baseline FY26,CUT,SEW,PO-62406,Greater China,2026-W14,NK-RA-RW-3593,3640.47075380371,1560.2017516301617,5200.672505433872,5200.672505433872,2600.336252716936
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-89033,EMEA,2026-W14,NK-ZP-40-6927,3832.294400565018,1642.4118859564364,5474.706286521455,5474.706286521455,2737.3531432607274
PROD,FIRM,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-65021,APLA,2026-W14,NK-RT-3-7178,2012.6445238506092,862.5619387931183,2875.2064626437277,2875.2064626437277,1437.6032313218639
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-44806,North America,2026-W14,NK-RA-RM-6731,3203.8296057633374,1373.0698310414302,4576.899436804768,4576.899436804768,2288.449718402384
PROD,FIRM,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-52259,EMEA,2026-W14,NK-AM-270-3947,5047.790806033578,2163.3389168715335,7211.1297229051115,7211.1297229051115,3605.5648614525558
PROD,FIRM,Dhaka Garments,Baseline FY26,CUT,SEW,PO-83454,Greater China,2026-W14,NK-AM-90-7960,4166.143336703798,1785.4900014444847,5951.633338148283,5951.633338148283,2975.8166690741414
PROD,FORECAST,Guangzhou Footwear,Baseline FY26,CUT,SEW,PO-63877,North America,2026-W14,NK-AP-TJ-8026,4562.983093181285,1955.5641827919794,6518.547275973265,6518.547275973265,3259.2736379866324
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-97972,APLA,2026-W14,NK-AM-PLS-8076,4147.44076649034,1777.474614210146,5924.915380700487,5924.915380700487,2962.4576903502434
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-19964,APLA,2026-W14,NK-VF-3-1534,3730.5679827031595,1598.8148497299255,5329.382832433085,5329.382832433085,2664.6914162165426
PROD,FIRM,Chennai Textiles,Baseline FY26,CUT,SEW,PO-44630,North America,2026-W14,NK-AP-YLL-8361,830.9411264925842,356.1176256396789,1187.0587521322632,1187.0587521322632,593.5293760661316
PROD,FIRM,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-74586,Greater China,2026-W14,NK-CV-L-3118,4622.4846634019295,1981.0648557436841,6603.549519145614,6603.549519145614,3301.774759572807
PROD,FORECAST,Jakarta Apparel,Baseline FY26,CUT,SEW,PO-58661,APLA,2026-W14,NK-CV-L-9876,2921.0105840946285,1251.861678897698,4172.872262992327,4172.872262992327,2086.4361314961634
PROD,FORECAST,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-32271,Greater China,2026-W14,NK-AM-PLS-7472,5085.36200291932,2179.4408583939944,7264.802861313315,7264.802861313315,3632.4014306566573
PROD,FIRM,Monterrey Logistics,Baseline FY26,CUT,SEW,PO-37327,EMEA,2026-W14,NK-AM-270-7085,6492.368412125626,2782.443605196697,9274.812017322323,9274.812017322323,4637.406008661162
PROD,FIRM,Saigon Premium,Baseline FY26,CUT,SEW,PO-63468,APLA,2026-W14,NK-AM-90-7327,4384.656748765718,1879.138606613879,6263.795355379597,6263.795355379597,3131.8976776897985
